date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
2025-03-21,12.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,1.0,10.0
2025-03-23,14.0,3.0,6.0,2.0,3.0,0.0,6.0,2.0,1.0,10.0
2025-03-25,4.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,10.0
2025-03-27,18.0,2.0,4.0,2.0,2.0,0.0,5.0,8.0,1.0,11.0
2025-03-29,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0
2025-03-31,14.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,7.0
2025-04-02,5.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,1.0,8.0
2025-04-04,16.0,2.0,4.0,1.0,1.0,0.0,8.0,0.0,1.0,7.0
2025-04-06,8.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,6.0
2025-04-08,8.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,15.0
2025-04-20,14.0,0.0,5.0,1.0,0.0,0.0,7.0,0.0,1.3,8.0
2025-04-22,6.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,1.3,10.0
2025-04-24,5.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,1.3,5.0
2025-04-26,11.0,0.0,3.0,4.0,3.0,0.0,5.0,1.0,1.3,12.0
2025-05-05,12.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,1.3,9.0
2025-05-07,14.0,1.0,5.0,1.0,0.0,0.0,6.0,2.0,1.3,8.0
2025-05-09,10.0,1.0,4.0,1.0,2.0,0.0,5.0,0.0,1.3,10.0
2025-05-11,8.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.3,14.0
2025-05-13,15.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,1.3,7.0
2025-05-15,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.3,6.0
2025-05-18,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.3,7.0
2025-05-20,12.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.3,5.0
2025-05-22,6.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.3,8.0
2025-05-24,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,6.0
2025-05-26,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.3,6.0
2025-05-28,8.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,1.3,5.0
