ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
34,379.0,34,2024-01-03,NYK,,CHI,"W, 116-100",1,38:19,13.0,22.0,0.591,4.0,9.0,0.444,9.0,13.0,0.692,0.682,1.0,1.0,1.0,0.0,3.0,3.0,13.0,0.0,0.0,4.0,3.0,31.0,25.6,31.0
35,380.0,35,2024-01-05,NYK,@,PHI,"W, 128-92",1,32:23,11.0,20.0,0.55,4.0,9.0,0.444,7.0,11.0,0.636,0.65,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,29.0,23.0,14.0
36,381.0,36,2024-01-06,NYK,@,WAS,"W, 121-105",1,34:56,10.0,18.0,0.556,4.0,8.0,0.5,6.0,10.0,0.6,0.667,9.0,9.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,2.0,2.0,33.0,28.1,20.0
37,382.0,37,2024-01-09,NYK,,POR,"W, 112-84",1,25:57,3.0,11.0,0.273,1.0,7.0,0.143,2.0,4.0,0.5,0.318,5.0,6.0,0.833,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,12.0,11.3,29.0
38,383.0,38,2024-01-11,NYK,@,DAL,"L, 124-128",1,38:59,10.0,22.0,0.455,2.0,6.0,0.333,8.0,16.0,0.5,0.5,8.0,9.0,0.889,0.0,2.0,2.0,8.0,1.0,0.0,4.0,3.0,30.0,20.2,8.0
39,384.0,41,2024-01-17,NYK,,HOU,"W, 109-94",1,36:53,11.0,21.0,0.524,4.0,9.0,0.444,7.0,12.0,0.583,0.619,4.0,7.0,0.571,0.0,3.0,3.0,7.0,0.0,0.0,2.0,2.0,30.0,21.5,12.0
40,385.0,42,2024-01-18,NYK,,WAS,"W, 113-109",1,40:21,14.0,27.0,0.519,2.0,4.0,0.5,12.0,23.0,0.522,0.556,11.0,13.0,0.846,1.0,7.0,8.0,8.0,2.0,1.0,6.0,2.0,41.0,31.2,10.0
41,386.0,43,2024-01-20,NYK,,TOR,"W, 126-100",1,35:07,13.0,23.0,0.565,5.0,11.0,0.455,8.0,12.0,0.667,0.674,7.0,7.0,1.0,1.0,4.0,5.0,9.0,1.0,0.0,3.0,3.0,38.0,32.1,22.0
42,387.0,44,2024-01-23,NYK,@,BRK,"W, 108-103",1,35:47,11.0,22.0,0.5,2.0,7.0,0.286,9.0,15.0,0.6,0.545,6.0,7.0,0.857,0.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,30.0,19.5,7.0
43,388.0,45,2024-01-25,NYK,,DEN,"W, 122-84",1,26:33,7.0,10.0,0.7,1.0,2.0,0.5,6.0,8.0,0.75,0.75,6.0,6.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,21.0,17.9,24.0
