player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
213.0,2021-11-19,18.0,0.0,0.0,4.0,10.0,1.0,2.0,1.0,7.0,3.0
214.0,2021-11-21,20.0,0.0,0.0,4.0,8.0,3.0,3.0,1.0,7.0,5.0
215.0,2021-11-23,4.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0
216.0,2021-11-29,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
217.0,2021-12-01,17.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,7.0,0.0
218.0,2021-12-03,16.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,7.0,2.0
219.0,2021-12-04,15.0,0.0,3.0,0.0,8.0,1.0,3.0,0.0,7.0,1.0
220.0,2021-12-07,10.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0
221.0,2021-12-08,10.0,0.0,2.0,3.0,7.0,1.0,0.0,0.0,3.0,4.0
222.0,2021-12-10,14.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,7.0,0.0
223.0,2021-12-12,18.0,0.0,1.0,8.0,3.0,0.0,2.0,1.0,6.0,5.0
224.0,2021-12-13,13.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,4.0,5.0
225.0,2021-12-15,25.0,0.0,0.0,3.0,9.0,0.0,2.0,2.0,11.0,1.0
226.0,2021-12-19,18.0,0.0,0.0,2.0,11.0,0.0,5.0,2.0,6.0,4.0
227.0,2021-12-21,28.0,1.0,0.0,2.0,6.0,3.0,2.0,3.0,10.0,5.0
228.0,2021-12-23,19.0,0.0,1.0,3.0,8.0,0.0,2.0,2.0,7.0,3.0
229.0,2021-12-25,27.0,0.0,2.0,0.0,6.0,2.0,1.0,2.0,10.0,5.0
230.0,2021-12-27,14.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,6.0,2.0
231.0,2021-12-29,25.0,0.0,0.0,2.0,6.0,1.0,2.0,2.0,11.0,1.0
232.0,2021-12-31,23.0,0.0,1.0,4.0,8.0,0.0,3.0,1.0,11.0,0.0
233.0,2022-01-02,12.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,6.0,0.0
234.0,2022-01-03,13.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0
235.0,2022-01-05,15.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,6.0,3.0
236.0,2022-01-07,15.0,0.0,1.0,3.0,10.0,1.0,2.0,0.0,7.0,1.0
237.0,2022-01-09,17.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,8.0,0.0
