date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
2025-05-04,22.0,3.0,13.0,1.0,1.0,2.0,9.0,2.0,1.3,3.0
2025-05-06,19.0,1.0,4.0,0.0,0.0,2.0,7.0,3.0,1.3,9.0
2025-05-09,4.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,1.3,0.0
2025-05-11,11.0,0.0,5.0,0.0,2.0,1.0,3.0,4.0,1.3,5.0
2025-05-13,31.0,1.0,8.0,1.0,4.0,6.0,10.0,5.0,1.3,6.0
2025-05-21,31.0,0.0,11.0,1.0,2.0,4.0,12.0,3.0,1.3,4.0
2025-05-23,14.0,0.0,11.0,2.0,1.0,3.0,5.0,1.0,1.3,8.0
2025-05-25,20.0,0.0,7.0,3.0,3.0,2.0,7.0,4.0,1.3,4.0
2025-05-27,32.0,0.0,15.0,4.0,0.0,5.0,11.0,5.0,1.3,12.0
2025-05-29,8.0,1.0,6.0,2.0,0.0,0.0,2.0,4.0,1.3,2.0
2025-05-31,21.0,1.0,13.0,3.0,4.0,2.0,9.0,1.0,1.3,6.0
