ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
38,682,53,2025-02-19,LAL,,CHO,"L, 97-100",0,10:05,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,8
38,,54,2025-02-20,LAL,@,POR,"W, 110-102",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
39,683,55,2025-02-22,LAL,@,DEN,"W, 123-100",0,03:19,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,1
39,,56,2025-02-25,LAL,,DAL,"W, 107-99",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
39,,57,2025-02-27,LAL,,MIN,"W, 111-102",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
39,,58,2025-02-28,LAL,,LAC,"W, 106-102",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
39,,59,2025-03-02,LAL,,LAC,"W, 108-102",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
40,684,60,2025-03-04,LAL,,NOP,"W, 136-115",0,04:33,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
40,,61,2025-03-06,LAL,,NYK,"W, 113-109 (OT)",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
40,,62,2025-03-08,LAL,@,BOS,"L, 101-111",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
41,685,63,2025-03-10,LAL,@,BRK,"L, 108-111",1,13:19,0,1,.000,0,0,,0,1,.000,.000,0,0,,2,0,2,2,0,1,1,3,0,0.6,-4
42,686,64,2025-03-13,LAL,@,MIL,"L, 106-126",1,19:29,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,2,3,1,0,0,1,1,2,0.9,-15
43,687,65,2025-03-14,LAL,@,DEN,"L, 126-131",1,11:58,1,2,.500,0,0,,1,2,.500,.500,0,0,,4,1,5,1,0,0,0,3,2,3.6,-8
43,,66,2025-03-16,LAL,,PHO,"W, 107-96",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
43,,67,2025-03-17,LAL,,SAS,"W, 125-109",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
